Column1,idTweet,fullText,polaridad
7721,1.48E+18,"@Quirinotai @carlamoralesc @LassoGuillermo Yo conozco varias personas con 3 dosis que han tenido COVID 2 veces. Tres de estos son familares mios. Tambien conozco a varias personas que nunca se vacunaron (yo, entre otros), que nunca contagiaron ni un resfriado desde enero 2020.",0
7722,1.48E+18,"Presidente @LassoGuillermo:

¿Quién le puede hacer entender a su incompetente Ministra de educación @mariabrownp, que ante la emergencia sanitaria y el repunte marcado de Covid 19, las clases presenciales no se pueden reanudar?

¿Qué intereses de por medio tiene la Ministra?",0
7723,1.48E+18,Dicen mentiroso a @LassoGuillermo por vacunas y las restricciones. Les recuerdo. Son políticas mundiales y además están respaldadas en nuestra constitución y leyes. Lasso sabía en campaña lo que ocurriría mundialmente con el COVID? No verdad? Entonces EN QUÉ TE MINTIÓ EN LA CARA?,-1
7724,1.48E+18,"A nuestros usuarios les recordamos que para recibir atención en nuestras dependencias deben portar su carnet o certificado de vacunación. La vacunación permite que quienes se han contagiado con el covid-19 no presenten sintomatología grave.

#JuntosLoLogramos

@LassoGuillermo https://t.co/nVGIDITLEa",0
7725,1.48E+18,"URGENTE:@LassoGuillermo ministra de @Educacion_Ec no hizo nada para evitar contagios en colegio Eloy Alfaro de Cariamanga -Loja, hay docentes contagiados de Covid, advertimos a tiempo que no era prudente reiniciar clases pero autoridades locales no les importó @srradioEc https://t.co/cWpfGmzRTE",0
7726,1.48E+18,@Lora_Tweeter @LassoGuillermo Para luego ponerles que es covid,0
7727,1.48E+18,"@DoraLaE14186491 @carmenguerrero1 @ElectricaQuito @LassoGuillermo @coequito Algunos animalitos orejónes no entienden que están confinados por familia con Covid,sin ánimo de ofender a los burros.... Upss",0
7728,1.48E+18,"@MarieCurieEc @EscobarECU @LassoGuillermo En Francia y Alemania nadie se muere de Covid?
Sí, se trata de eso, de un poco de hijueputas que aprovechan la situación para alarmar y hacer política cono eso.  Sé un poco más empático y menos asqueroso.",0
7729,1.48E+18,"@LassoGuillermo No hay medicinas en los hospitales, los casos COVID se incrementan y un largo etc tan solo en salud pública. ¿Pero tenemos miles de millones en reservas? Pasamos de que estaban en niveles muy bajos a muy altos, ambos extremos muy peligrosos y justo ahora, inútil e irresponsable.",0
7730,1.48E+18,"@FHEROCKCLASSIC @LatinFrog @LassoGuillermo asi t hayas pueso 3 dosis les està agarrando fuerte el covid, en Ecuador hay mas gente ignorante y x eso no entienden q una pastilla llamada ivermectina les puede salvar la vida, lo digo xq una persona vacunada estaba muriendo d covid, no le sirviò vacunas. El cuidarse es èxito",0
7731,1.48E+18,"No hay medicinas en los hospitales, los casos COVID se incrementan y un largo etc tan solo en salud pública. ¿Pero tenemos miles de millones en reservas? Pasamos de que estaban en niveles muy bajos a niveles muy altos, ambos extremos muy peligrosos y justo ahora, inútiles. https://t.co/NdQSxQSS9i",0
7732,1.48E+18,"@monitok @EscobarECU @LassoGuillermo no se trata d ser correista o anticorreista.. se trata q el pueblo s està muriendo de covid, el pueblo se està muriendo con enfermedades catastròficas xq no hay medicinas en los hospitales. Sè un poco mas ""humano"" y has un acto de conciencia y piensa en favor d los demas",0
7733,1.48E+18,"DESTITUCIÓN INMEDIATA A Ma. BRONW,MINISTRA DE EDUCACIÓN x PERMITIR Y OBLIGAR A Q LOS ESTUDIANTES RETORNEN A CLASES PRESENCIALES A PESAR D CONTAGIO MASIVO. HOY ALGUNOS DOCENTES Y DISCENTES ESTÁN CON COVID. KIEN RESPONDE? @LassoGuillermo @mariabrownp @VillaFernando_ @MinGobiernoEc",0
7734,1.48E+18,@LassoGuillermo Sr Lasso d q valen las reservas? Sacrifica al pueblo q muere d covid x pagar la deuda pùblica? Sacrifica la salud d los ecuatorianos p tener $ p pagarse la deuda? Su falta de moralidad le pasarà la factura... pasarà a la historia peor q Lenin.... recuerde q Lenin fue un inepto,0
7735,1.48E+18,El COVID habido más variante que el gobierno de @LassoGuillermo https://t.co/Blz7sgYlZD,0
7736,1.48E+18,@LassoGuillermo @BancoCentral_Ec Mientras una prueba para covid cueste esto y la salud del pueblo este x el piso esos números no son signo de nada estamos mal y mientras usted siga permitiendo más feriados q hacen daño a la economía de los hogares y d la salud del pueblo https://t.co/FOPH0sy438,0
7737,1.48E+18,Estos israelitas andaban por todo el país vendiendo sus pruebas covid con protección policial que les daba Otto. La fiscal Sarabia encubre a Otto quien sabía que los israelitas tenían 8 órdenes de interpool. Hasta cuando usan la justicia? @LassoGuillermo @FiscaliaEcuador,0
7738,1.48E+18,"@LassoGuillermo @BancoCentral_Ec Excelente. Eso@solo@se logra con trabajo colaborativo de la@sociedad civil y gobierno, por favor obedezcamos ls@disposiciones de control y prevención del Covid, solo así podremos seguir trabajando para el bienestar de todos y todo en el@pais.",0
7739,1.48E+18,"@LassoGuillermo Confiamos que ingresos económicos en alza permitan atender sector social  MAYOR ENFÁSIS  a la EDUCACIÓN, los maestros hemos sido perjudicados por la pandemia de la corrupción y del COVID, 12 años congelados sueldos, solo 15% recategorizados en 3 gobiernos se incluye  el actual",0
7740,1.48E+18,@D_Inclusiva @CarlosVerareal @LassoGuillermo Quieres que se mueran por COVID .,0
7741,1.48E+18,"Supuestos logros q no están atados a la reactivación de las exportaciones en el mundo después del confinamiento por el #Covid_19 no son acciones políticas o decisiones políticas
Son como los empleos vuelven abrir negocios de a poco no por el gobierno por necesidad de trabajo
 https://t.co/S2Ygs9xRzm",0
7742,1.48E+18,"@AnderssonBoscan Por salud señora Fiscal @DianaSalazarM2 @FiscaliaEcuador inicie proceso de investigación al caso Covid. De manera que otros países también se sumen. 
@LassoGuillermo @VillaFernando_ @XimenaGarzon11 @IvanDuque @nayibbukele @mauriciomacri @jairbolsonaro @Almagro_OEA2015 @POTUS https://t.co/mdCyJWphgF",0
7743,1.48E+18,"@luisevivanco Por salud señora Fiscal @DianaSalazarM2 @FiscaliaEcuador inicie proceso de investigación al caso Covid. De manera que otros países también se sumen. 
@LassoGuillermo @VillaFernando_ @XimenaGarzon11 @IvanDuque @nayibbukele @mauriciomacri @jairbolsonaro @POTUS @AparicioCaicedo https://t.co/bCAdbgOGNV",0
7744,1.48E+18,"Por salud señora Fiscal @DianaSalazarM2 @FiscaliaEcuador inicie proceso de investigación al caso Covid. De manera que otros países también se sumen. 
@LassoGuillermo @VillaFernando_ @XimenaGarzon11 @IvanDuque @nayibbukele @mauriciomacri @jairbolsonaro @Almagro_OEA2015 @POTUS https://t.co/F4MDH7hsfw",0
7745,1.48E+18,".#ALERTA | @carlosoporto desmiente a ministra de @Salud_Ec @XimenaGarzon11 en torno a una supuesta escasez de pruebas #Covid_19 en el mundo
 “No se prepararon y buscan justificaciones
 No estamos en los 10 países más vacunados del mundo. Lo están engañando” @LassoGuillermo https://t.co/D2uPAup7Kl",-1
7746,1.48E+18,"@LassoGuillermo
@XimenaGarzon11 @Salud_Ec
Es necesario que el país cuente con una fuerza para prevención y proteción en bioseguridad.
@jmerchanhaz @orasconhu
@msjijon @carlosjijon @DianaSalazarM2
@VillaFernando_ @FFAAECUADOR
@AparicioCaicedo
@Polificcion
https://t.co/vJ5Ha2tQYv",0
7747,1.48E+18,Maldito @MashiRafael  tenemos las pruebas de que tú creaste el COVID y te vamos a meter preso. Att. @LassoGuillermo @teleamazonasec  #ElPeorPresidenteDeLaHistoria,0
7748,1.48E+18,SOS @LassoGuillermo @MLAlcivar @LassoGE #JuanJosePons @jorgeharbviteri @ciudadano4m @JimmyCandell  TENGO A 13 MIEMBROS DE MI FAMILIA DIRECTA HIJOS.NIETOS NUERAS Y YERNO CONTAGIADOS CON COVID..LES PIDO UNA LIMOSNA XQ EL @BiessEcuador NO HABILITA NOVAR CON 50% SOY JUBILAD DISCP SOS https://t.co/uD42XXCwcu,0
7749,1.48E+18,"SE DISPARAN LOS PRECIOS DE TODAS LAS MEDICINAS, SEAN O NO PARA COVID. SE DISPARAN LOS PRECIOS EN LOS MERCADOS.

Y TÚ @LassoGuillermo, ¿DÓNDE ESTÁS?",0
7750,1.48E+18,"A los que no tuvimos COVID  en el 2020, ni en 2021 deberían darnos, no sé,  un bono del Ministerio @Salud_Ec o algo solo por ser responsable y cuidarnos más @Presidencia_Ec @LassoGuillermo necesitamos incentivos.",0
7751,1.48E+18,"Increíble como se aprovechan de la situación los mercenarios de la salud. @medikalecuador hace 2 semanas tenían unos precios para las pruebas COVID. Le han subido entre el 20% y 30% en 15 días, aprovechándose de la situación. Lo peor, servicio lento. @Salud_Ec @LassoGuillermo",0
7752,1.48E+18,"@Nutrinfoagro @Educacion_Ec @LassoGuillermo @mariabrownp Ahí está el incremento del covid, VACUNADOS.",0
7753,1.48E+18,"A los jóvenes de 14 años que ya son libres de escoger tener sexo, se les debe exigir la vacuna del papiloma humano,para que esta enfermedad no se propague, así como ahora se exige a niños de 5años la vacuna experimental del covid @Salud_Ec @LassoGuillermo",0
7754,1.48E+18,"@Educacion_Ec Con el debido respeto, su información debería ser la siguiente: ""Se suspende las clases por los incrementos de casos Covid a nivel nacional, con el objetivo de salvaguardar la salud de los niños y docentes e invitan a vacunarse"". Hasta cuando los RC. @LassoGuillermo @mariabrownp",0
7755,1.48E+18,"Una de cal y otra de arena. Despiden el único infectólogo del Hospital Pablo Arturo Suárez. Lo sacan, supuestamente, porque es internista. Tiene título acreditado. Este centro es para pacientes #Covid y no existe reemplazo. @XimenaGarzon11 @LassoGuillermo @Salud_Ec @TiempoRealEC https://t.co/QKuqgK6gli",0
7756,1.48E+18,"Información correspondiente a la actualización del Informe de Situación Nacional por COVID-19.
07 de enero de 2022. 
Los invitamos a mantenerse informados a través de los siguientes canales oficiales:
@LassoGuillermo
@Presidencia_Ec
@ComunicacionEc
@Salud_Ec https://t.co/pQNVQkSJWa",0
7757,1.48E+18,@gomez_rial5 Deberían las fiscalías de los países abrir investigación al caso covid @DianaSalazarM2 @VillaFernando_ @FiscaliaEcuador @CNNEE @EFEnoticias @IvanDuque @LassoGuillermo @sensacion97 @RADIOAMERICAEC @Almagro_OEA2015 @nayibbukele @POTUS https://t.co/0RgvodSoMP,0
7758,1.48E+18,"@ecuavisa @teleamazonasec @tctelevision @eluniversocom @elcomerciocom @CarlosVerareal @LassoGuillermo @IESSec ...Es un VERDADERO ROBO, lo q nos hacen a los afiliados al IESS. Los sospechosos de COVID, no podemos acceder a una PCR, con los PREST.EXTERN. xq el IESS NO CUBRE!!",0
7759,1.48E+18,"@gorka_orive @dr_saldarriaga La mejor noticia sería que las fiscalías de los países abran investigación al caso Covid.
@DianaSalazarM2 @FiscaliaEcuador @LassoGuillermo @VillaFernando_ @Almagro_OEA2015 @OEA_oficial @nayibbukele @CNNEE @EFEnoticias @sanchezcastejon @Martinminguchi @4pelagatos4 @daniellemus",0
7760,1.48E+18,"@JJELMATEMATICO Que tal si aplicamos la tasa de muerte de la gripe española, 2%, 1918-1919, versus COVID-19, 2020-2021,, en Ecuador SIN vacunas, los muertos serían 355.000 o muchos más, sin embargo a la fecha son 33.686, un 0,19%. Conclusión: vacunarse por favor, y es gratuita. @LassoGuillermo",0
7761,1.48E+18,Es obligatorio o no es obligatorio el carnet covid @LassoGuillermo @Salud_Ec @XimenaGarzon11 https://t.co/RScOBnwyoi,0
7762,1.48E+18,@cavalfm Eso no es cierto. Colegios particulares no se acogen xq les pusieron PUEDEN así que ellos dicen que si PUEDEN tener presenciales. Lean bien resoluc del Coe Nacional. Medidas blandengues 100% +covid @CapiZapataEC @mariabrownp @Educacion_Ec @LassoGuillermo,0
7763,1.48E+18,"Esta ola es culpa muy grande de los ciudadanos IRRESPONSABLES q ahora si acuden a donde mas pueden a hacerse la prueba de COVID después de ir a lugares de execiva gente, y es culpa muy grande también del gobierno de @LassoGuillermo,  en vez de bloquear los feriados no lo hizo. https://t.co/jTb6HOBaa3",0
7764,1.48E+18,@1939Palma @fmaritza @LassoGuillermo @jorgeebrathVZLA @docedelpatibulo @MovCi21N @salamandravene Aplazan hasta febrero la audiencia en Miami contra Alex Saab debido a la preocupación por los casos de covid-19… respondiendo a una pregunta de esta noche .,0
7765,1.48E+18,"@RadioMorena640 Los niños no son afectados mayormente por el COVID, eso es un HECHO. Sin embargo, con este gobierno debes estar vacunado para ""tener acceso a la educacion"". Vacunacion forzada si quieres educarte?. @LassoGuillermo #MINTIO respecto a vacunas y controles sanitarios. https://t.co/Y9a1Px56Fj",0
7766,1.48E+18,"@carlamoralesc @PepeKalil @Feramosa @DanielR80217367 @NelNarvaez7 @LassoGuillermo Usted cree que vacunarse contra el COVID es una posición política, sinceramente espero que su sistema inmune sea muy fuerte y le evite contratiempos si se presenta el caso. No se el virus reconoce ideología política. En todo caso, muchas bendiciones.",0
7767,1.48E+18,@LassoGuillermo @BanEcuadorBP Bueno seriA q cumpla otra promesa de campaña. De abrir el lzquieta Pérez y q elaboren vacunas para el covid CERTIFICADAS y no EXPRIMENTALES..,0
7768,1.48E+18,"@eluniversocom @mariabrownp dice que el Covid terminará en una semana.. luego ya no pasa nada.. GARANTIZAR LA EDUCACION POR ENCIMA DE LA SALUD  APLAUSOS AL ""gobierno del encuentro "" @LassoGuillermo",0
7769,1.48E+18,@PepeKalil @Feramosa @DanielR80217367 @NelNarvaez7 @LassoGuillermo Yo tmb podría decir que mi papá falleció de covid y en cambio mi abuela de 82 años lo sobrevivió sin vacuna. Usar la muerte de alguien para justificar una posición política es horrible y bajo.,0
7770,1.48E+18,Señor @LassoGuillermo usted ofreció un plan de vacunación covid; nunca dijo que sería un medio de coacción de libertades individuales a través de un carnet obligatorio. De haberlo dicho no hubiese ganado las elecciones. No persecución dijo. Cúmplalo.,0
7771,1.48E+18,"@DrMarioMora2 @Katyrani @LassoGuillermo @Salud_Ec @AlertaNews24 @LaPosta_Ecu @chullaquitenoec @EmergenciasEc @elcomerciocom @CNNEE @yakuperezg @XimenaGarzon11 @Lesliecarolcp @RonnyAleagaS Gracias doctor... felizmente ya mi hija y nieta están recuperándose, y no gracias a la atención de los médicos de los dispensarios médicos del ministerio... esos son un relajo, por ellos creo q morirían los pacientes con covid!!!!",0
7772,1.48E+18,"@carlosoporto @LassoGuillermo Para variar desinformados, una vez mas labor.privados enriqueciéndose, muchos falsos positivos, las pruebas tienen ya los reactivos requeridos para estas nuevas variantes,autoridades con covid leve después de las tres dosis, tiempos de encubacion antes de la pruebaMSP",1
7773,1.48E+18,"Unos días sin tuiter y vaya q se encuentran sorpresas , como la de @LassoGuillermo ( cosa q de ese mediocre ya no sorprenden) la d Llori contra Jarrin , expresiones d Ordóñez son de vergüenza e indignantes y ahí no pasó nada , y el país sigue a la deriva , para rematar covid ",0
7774,1.48E+18,"Las políticas anti Covid y el proceso de vacunación en si fue un FRACASO para @LassoGuillermo 

La prensa y los Lassies están tratando de ocultarlo, pero la gente muere en cantidad. Los hospitales llenos. No hay medicina.

Pero ellos contentos porque tienen 8 mil millones. ",-1
7775,1.48E+18,"@LassoGuillermo es un tibio. 
Soy provida, pero apoyo el aborto. 
Soy pro vacuna covid, pero respeto a la libertad. 
¡Lamentable! https://t.co/NSL25oAGNp",0
7776,1.48E+18,@LassoGuillermo que medidas tomará para la nueva ola de contagios por COVID-19?,0
7777,1.48E+18,"REPORT # 07-01-2022; SERIE ""SENTIDO COMÚN"", DATOS MSP-Ec; COVID-19 (+), LA TASA CRECE NUEVAMENTE EN CIFRAS PELIGROSAS. 
@LassoGuillermo @MSPEcuador @alcaldiagye
@Vice_Ec @santiguarderas @TVNCanal @oromartvHD
@AndreaScaccoc @teleamazonasec @Educacion_Ec
@CapiZapataEC https://t.co/rlS1lzvAnY",0
7778,1.48E+18,".@LassoGuillermo le dimos el voto a usted, pero resultó ser más de lo mismo.

Está buscando que lo echemos fuera de Carondelet por imponer la vacunación obligatoria anti Covid sabiendo que no es garantía para no caer gravemente enfermo si se contagia.
 https://t.co/0Qlwvjd8NN",0
7779,1.48E+18,"@Quirinotai @carlamoralesc @LassoGuillermo Así se queja de lo que roba por debajo  el gobierno con las vacunas ""gratis"" con acuerdos entre privados firmados con las farmacéuticas? 
Quién se hace responsable de efectos adversos? 
""todo es covid""el resto de enfermedades""desaparecieron"" (debe ser que no hay otras medicinas) https://t.co/IsEkWUhpBO",0
7780,1.48E+18,"Y siguen los “científicos genios” del proyecto COVID 19. No me asombraría que si @LassoGuillermo lee este notición, ordene talar todos los árboles del país YoNoMeVacuno https://t.co/gIhR4f231D",0
7781,1.48E+18,"Esto es el absurdo total y supuestamente el programa anti Covid, es la estrella del Gobierno de @LassoGuillermo !!! https://t.co/iSxIYiQk8D",0
7782,1.48E+18,"@iKatCalle En verdad GRACIAS vacunas y gracias a @LassoGuillermo hoy recibí mi tercera dosis, y tengo confianza que si me vuelve a dar Covid no sea tan fuerte",0
7783,1.48E+18,"El gobierno de #Ecuador no toma en serio el covid 
@LassoGuillermo https://t.co/8p96JUehNt",0
7784,1.48E+18,@ViracochaLeon78 @LassoGuillermo #DictaduraSanitaria #CuartaDosis Kast Republicanos NO ES VACUNA..ES TERAPIA GENICA EXPERIMENTAL...CON ARN PARA QUE TU ADN PRODUZCA SIN PARAR PROTEINA SPIKE....QUE MUTA Y MUTA SIN PARAR EN LOOP COVIDhttps://t.co/OPpCnYclq5 ART° CIENTIFICO CRITICO PFIZER https://t.co/3Pq2OKkjZA,0
7785,1.48E+18,"@Free_Ecuador @cchiribogar @LassoGuillermo Declarar vacuna obligatoria no es un método coercitivo?
Negar la entrada en la mayoría de establecimientos públicos no es coercitivo?
Pedir el pasaporte covid a niños de +5 años para algunos sitios no es coercitivo?
Pensar en negar acceso al bus no es coercitivo?",0
7786,1.48E+18,"@LassoGuillermo buenas tardes mi presidente, creo conveniente que tome acciones rápidas y cambie a las 2 ministras; de salud y educación, no tienen la capacidad para afrontar el tema covid. Los niños son el futuro de la patria y los están lanzando como carne de cañón.",0
7787,1.48E+18,"@SantaElena_IESS el hospital de Ancón esta repleto vas y te dicen q te van a atender en 3 horas por emergencia, y uno afuera q se muere con sintomas de covid lo mismo q era con @Lenin es con @LassoGuillermo por favor hagan algooooo",0
7788,1.47E+18,"Hoy impedimos que una persona con COVID-19 vaya a un almuerzo, gracias a que ? A las pruebas de antígeno ! ESTAS PRUEBAS DEBEN VENDERSE EN TODAS LAS FARMACIAS DEL PAÍS @Salud_Ec @XimenaGarzon11 @ABorreroVega @LassoGuillermo 
Agradezco a mi paciente en reconocer que todo es covid https://t.co/5wbSOJwFJf",0
7789,1.48E+18,"@ComunicacionEc @LassoGuillermo Por si acaso no le contagio a usted señor presidente???
NUNCA HAY QUE PERDER LAS ESPERANZAS DE QUEDARNOS SIN #Lasso.

Aunque con tantos refuerzos más rápido le da cáncer a la lengua por hablar tantas estupideces que se contagie de COVID.",0
7790,1.48E+18,Así la gente se cuida del COVID...@MunicipioQuito @santiguarderas @Presidencia_Ec @LassoGuillermo..en los buses no existe el COVID.. https://t.co/r44r3GmU4d,0
7791,1.48E+18,@LassoGuillermo como docente hoy accedí a la 3 dosis d la vacuna contra covid la vacunacion en el Ecuador es un referente  y Ej mundial gracias al presidente Lasso q esta dando la talla d gran Estadista ADELANTE la inmensa mayoría d la gente d bien lo respalda,0
7792,1.48E+18,"@LuzLateraL Insisto ese pana se gana el billete a vaca, lo cuenteo a @Lenin y ahora lo cuentea a @LassoGuillermo y la gente sigue infectandose con el covid, ya despidan a ese pana q no da pie con bola en el COE.",0
7793,1.48E+18,"Presi @LassoGuillermo 

Por favor, necesitamos un DÉCIMO QUINTO sueldo destinado a pagar todas las pruebas COVID. 

Gracias!",0
7794,1.48E+18,@LassoGuillermo parece 1 falta de respeto y burla para pacientes como yo que llegan al iess de la Martha en muy malas condiciones de salud con posible positivo de covid y tengamos que hacer una fila enorme donde están mezclados pacientes que van a validar certificados médicos https://t.co/1In0Zh3N79,-1
7795,1.48E+18,"Se reunieron los tres funcionarios más incapaces del actual gobierno y decidieron alargar el período de clases hasta Marzo en tiempos de elevación alarmante de casos de covid, muchos de ellos adolescentes y niños entre los que está mi hijo de 14. @LassoGuillermo https://t.co/K4ekihxI5B",0
7796,1.48E+18,"@Salud_Ec @XimenaGarzon11 @RADIOAMERICAEC @LassoGuillermo 
@Educacion_Ec 
@CapiZapataEC 
COVID-19Mortalidad 2021
6%
2%
x3 = Triple mortalidad
Recomendaciones a Presidente:
(1) Ministerio Salud: Presidir COE
(2) Confinamientos: Fin Año, Feriados
(3) Aforo 30% transporte público
(4) Estímulo Educación Virtual https://t.co/IshY4NiyV5",0
7797,1.48E+18,"La misma estrategia usada por @Lenin en plena crisis sanitaria por el COVID-19 durante el #ElPeorPresidenteDeLaHistoria ahora hace lo mismo su socio de fechorías @LassoGuillermo, ¿terminarán de entender que ocultar las cifras no hace que el problema desaparezca? #LassoEsMoreno https://t.co/Moo4wWMd2X",0
7798,1.48E+18,"Antes, que nos digan cuantos niños hay hospitalizados / muertos , POR covid ??? @Salud_Ec @ABorreroVega @LassoGuillermo @lizvalarezo … qué firmaron con las farmacéuticas ??? , por Dios a donde nos quieren llevar ??? https://t.co/5kt8tJG83m",0
7799,1.48E+18,@RAUL__2022 @EmergenciasEc @LassoGuillermo Ya las están nombrando pero como no quieren pagarles es todo burocrático  ya sabes ir con COVID positivo a llenar papeles al seguro mientras te confirman contagias y así ,0
7800,1.48E+18,"Con gripe, si tiene covid,contagiado de onicron, casi está medio ecuador y como van hacer jornada masiva de vacunación si antes decían que con esos síntomas ,sigan clases virtuales si la comunicación es la base principal @@mariabrownp @LassoGuillermo @CapiZapataEC @XimenaGarzon11",0
7801,1.48E+18,"Se encendieron los motores con el crédito al 1%  x 30 años, palabra cumplida de @LassoGuillermo , pero, otrra vez hay que parar por el COVID. La única forma de demostrar solidaridad y amor al prójimo, es VACUNARSE  https://t.co/8JLlLhS2mY",0
7802,1.48E+18,"Muchas empresas con más del 50 x ciento de su personal con covid, y cómo el gobierno se niega a medidas estrictas esto empeora. Que le hace más daño  al país está prolongación de actividades a medias con propagación del virus o un confinamiento de 5 días? @LassoGuillermo",0
7803,1.48E+18,Ojalá también pronto cumpla con su ofrecimiento de pagar las liquidaciones a los despedidos de #mediosincautados(Super k 800; La Prensa Sports;El Telégrafo;Carrousel) @LassoGuillermo @Presidencia_Ec @MinTrabajoEc @FiscaliaEcuador @ONU_derechos @BiessEcuador https://t.co/rpvbvRVzYr,0
7804,1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Lo peor es hacer o obtener un bien o servicio de empresas del estado, yo puse tvcable y luego suspendí. Mi error no devolver el el módem 3 meses después me retuvieron 350 por ese módem. Tuve que pagar los servicios del abogado de cnt.",0
7805,1.48E+18,"Privatizar a quien beneficia señor @LassoGuillermo  ? El pueblo, los dueños de los bienes públicos no queremos privatizar ! https://t.co/iD2RxgQRvr",0
7806,1.48E+18,"@justiciero_elj @LassoGuillermo @Presidencia_Ec @CREOEcuador Dice la ministra que es cultura... @MaElenaMachucaM 
Eso es la cultura en el Ecuador??? 
Presidente @LassoGuillermo esto representa la cultura en el país? Tan pobres somos??? 
@Presidencia_Ec @Edu_Bonilla",0
7807,1.48E+18,@Literario26 @LassoGuillermo Chulquero positano ladrón Guillermo Lasso Pandora Papers evasor mentiroso ctm,-1
7808,1.48E+18,"@Mari10Gomez @Andreaveraav @luciamedium @Literario26 @LassoGuillermo @AlexandraVelaP @Edu_Bonilla @CancilleriaEc Vendiendo caramelos?, bravo, bravísimo, pobre Lorenza, el poder del odio, digo...",1
7809,1.48E+18,"@LassoGuillermo No hay medicinas pero hay platita guardada en el exterior. Se garantiza el pago de deuda, igual que Richard Martínez, pero no sé garantiza la salud ni la vida de la gente.
PhP 
#LassoEsUnFracaso",-1
7810,1.48E+18,"@LassoGuillermo Guillermo, sacar la plata afuera en la mayor crisis en un siglo es criminal.",0
7811,1.48E+18,@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol Total respaldo para usted Fernando.,0
7812,1.48E+18,Que no está siguiendo la agenda globalista nos dice @LassoGuillermo https://t.co/Xv3xgMOqfw,0
7813,1.48E+18,"@LassoGuillermo Esto es como que tu familia no tenga psra comer, tus hijos no tengan para estudiar, no tengas cómo comprar medicinas, y tu casa se esté cayendo a pedazos; pero celebres que tienes dinero guardado en una cuenta en el exterior. 

",0
7814,1.48E+18,"@MelidaJumbo @VillaFernando_ @JcKeva @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol Muerte Constitucion Comunista de 2008 en Ecuador. AYUDENME A HACER TENDENCIA.  #LassoEsFuturo
#CorreaLadronBorregoLadron 
#PetrismoFarcSeVa
#MuerteAlComunismo
#PapeletaParaRevocarJepYCortes
#LibertadParaJeanineAnez
#FueraCastilloFuera
#ChileSinComunismo
#BoliviaEnDictadura",-1
7815,1.48E+18,@LassoGuillermo Pésimo administrador...hechos y datos ...,0
7816,1.48E+18,"@VasquezGarate @Literario26 @LassoGuillermo Será que mantienen la misma cara hasta ahora? 

Recuerdo como si fuese ayer, a 6 #NoNutellas saltando por el triunfo del #InutilMitomanoEvasor 

¿Cómo me gustaría saber, si siguen saltando de la alegría o del arrepentimiento?",-1
7817,1.48E+18,"@ericaurte06 @DiegoMe88579571 @AcurioStalin @LassoGuillermo Que en 6 meses las reservas empiecen a volver a niveles altos que garanticen su liquidez, es una muestra de un manejo económico responsable. Mismo que no tuvimos desde 2008 y nos llevo a tener menos del 50% de reservas.",0
7818,1.48E+18,@justiciero_elj @LassoGuillermo @Presidencia_Ec @CREOEcuador Transm4riconad4,0
7819,1.48E+18,"@radio_pichincha Presidente @LassoGuillermo que le parece si le da la nacionalidad Ecuatoriana a muchos extranjeros que no tienen problemas con la ley y que viven en el país más de 40 años, entre esos mis padres?!?  Serian un lindo gesto de su parte",0
7820,1.48E+18,@Literario26 @LassoGuillermo Para muestra basta un botón https://t.co/JDZoEhdJOf,0
7821,1.48E+18,"@LassoGuillermo Con una deuda pública del 75% del PIB? ¿Con un riesgo País que no baja?  
¿Que hayan más créditos externos depositados en las reservas, esperando para pagar la deuda de los bonos, es saludable?.
Si, para los ricos y bonistas. NO para el pueblo que vende caramelos en charolassos",0
7822,1.48E+18,@justiciero_elj @Plu77Hidalgo @LassoGuillermo @Presidencia_Ec @CREOEcuador Será la Cultura de Sodoma y Gomorra que está llegando ,0
7823,1.48E+18,"@Literario26 @LassoGuillermo A la derecha le es facil obtener votos de  los estudiantes, porque engañan y mienten  ya que los estudiantes no saben de historia ...",-1
7824,1.48E+18,@rojagaca @karynaarteaga @LassoGuillermo https://t.co/Lzbx9Jw1C6,0
7825,1.48E+18,"@nevalaluna @SeAcaboTonteria @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Tengo entendido q en el 2.003 tuvo esa deuda, pudo haberse prescrito, ya q la ley no es retroactiva, q fue creada en el Gobierno d Correa q toda deuda q tengan en el sector público no prescribía más o menos en el año 2010, entonces dicha deuda ya prescribió, si así fuera el caso",0
7826,1.48E+18,"@2020machala @Jota37709884 Chapa sinvergüenza
Fuera
Hasta cuando presidente @LassoGuillermo
Saque correistas y corruptos
No más
#JuntosLoLogramos
#JuntosCumplimos
Juntos votamos pero pasa cambiar",-1
7827,1.48E+18,"@ericaurte06 @DiegoMe88579571 @AcurioStalin @LassoGuillermo Bien por Rusia, fue responsable a diferencia de Correa. Recordemos las últimas acciones de su último periodo:

* Mitad de oro a préstamo con Goldan Sachs.
* Petroleo prevendido a China hasta 2023.
* Entrega de papel de bonos al Banco Central a cambio de liquidez de las reservas.",0
7828,1.48E+18,@LassoGuillermo TOTAL APOYO EVASSOR LADRONASSO!!! https://t.co/mMRON3WYu0,-1
